,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.434555,-94.30095,-88.44637,-83.77611,-79.75902,-76.16299,-72.86156,-69.777374,-66.85784,-64.06551,-61.37218,-58.755466,-56.197628,-53.683086,-51.198296,-48.73092,-46.26908,-43.801704,-41.316914,-38.802372,-36.244534,-33.62782,-30.934484,-28.142155,-25.222624,-22.13844,-18.837015,-15.240983,-11.223891,-6.5536265,-0.6990511,8.434558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.96872,-88.93314,-83.007256,-78.2329,-74.09345,-70.35937,-66.90478,-63.65107,-60.544304,-57.54561,-54.6241,-51.754543,-48.91498,-46.08502,-43.245457,-40.3759,-37.45439,-34.455696,-31.348932,-28.095219,-24.640629,-20.90655,-16.767097,-11.992747,-6.0668592,2.9687166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.533646,-79.59246,-73.5873,-68.65326,-64.29253,-60.28182,-56.493958,-52.845356,-49.273663,-45.726337,-42.154644,-38.506042,-34.71818,-30.707476,-26.346739,-21.412699,-15.40754,-6.466357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
